NAME,NAME.id,NAME.name,ASSOCIATION,CLUMP,EXPERIMENT,EXPERIMENT.count,EXPERIMENT.count.active,EXPERIMENT.count.total,EXPERIMENT.date,EXPERIMENT.description,EXPERIMENT.field,EXPERIMENT.fullname,EXPERIMENT.id,EXPERIMENT.index,EXPERIMENT.name,EXPERIMENT.series,IMAGE,IMAGE.label,IMAGE.meta,IMAGE.name,INTENSITY,INTENSITY.ch1,INTENSITY.ch1.count,INTENSITY.ch1.coverage,INTENSITY.ch1.dmode,INTENSITY.ch1.kurtosis,INTENSITY.ch1.max,INTENSITY.ch1.mean,INTENSITY.ch1.mean_c,INTENSITY.ch1.mean_l,INTENSITY.ch1.mean_n,INTENSITY.ch1.median,INTENSITY.ch1.min,INTENSITY.ch1.mode,INTENSITY.ch1.signal,INTENSITY.ch1.skewness,INTENSITY.ch1.snr,INTENSITY.ch1.stdev,INTENSITY.ch1.sum,INTENSITY.ch1.threshold,INTENSITY.ch1.variation,INTENSITY.ch1.zscore,INTENSITY.ch2,INTENSITY.ch2.count,INTENSITY.ch2.coverage,INTENSITY.ch2.dmode,INTENSITY.ch2.kurtosis,INTENSITY.ch2.max,INTENSITY.ch2.mean,INTENSITY.ch2.mean_c,INTENSITY.ch2.mean_l,INTENSITY.ch2.mean_n,INTENSITY.ch2.median,INTENSITY.ch2.min,INTENSITY.ch2.mode,INTENSITY.ch2.signal,INTENSITY.ch2.skewness,INTENSITY.ch2.snr,INTENSITY.ch2.stdev,INTENSITY.ch2.sum,INTENSITY.ch2.threshold,INTENSITY.ch2.variation,INTENSITY.ch2.zscore,INTENSITY.ch3,INTENSITY.ch3.count,INTENSITY.ch3.coverage,INTENSITY.ch3.dmode,INTENSITY.ch3.kurtosis,INTENSITY.ch3.max,INTENSITY.ch3.mean,INTENSITY.ch3.mean_c,INTENSITY.ch3.mean_l,INTENSITY.ch3.mean_n,INTENSITY.ch3.median,INTENSITY.ch3.min,INTENSITY.ch3.mode,INTENSITY.ch3.signal,INTENSITY.ch3.skewness,INTENSITY.ch3.snr,INTENSITY.ch3.stdev,INTENSITY.ch3.sum,INTENSITY.ch3.threshold,INTENSITY.ch3.variation,INTENSITY.ch3.zscore,LOCATION,LOCATION.LOCATION.half,LOCATION.LOCATION.pole,LOCATION.LOCATION.side,LOCATION.center,LOCATION.dist,LOCATION.dist.center,LOCATION.dist.origin,LOCATION.half,LOCATION.half.1,LOCATION.half.2,LOCATION.pole,LOCATION.pole.1,LOCATION.pole.2,LOCATION.side,LOCATION.side.1,LOCATION.side.2,LOCATION.x,LOCATION.y,MAXIMA,MAXIMA.MAXIMA.Maxima1,MAXIMA.Maxima1,MAXIMA.Maxima1.count,MAXIMA.count,MAXIMA.count.half,MAXIMA.count.midcell,MAXIMA.count.pole,MAXIMA.count.side,MAXIMA.count.total,MEDIAL,POSITION,POSITION.channel,POSITION.frame,POSITION.position,POSITION.slice,PROFILE_MEDIAL,SHAPE,SHAPE.angularity,SHAPE.angularity.amplitude,SHAPE.angularity.count,SHAPE.angularity.max,SHAPE.angularity.mean,SHAPE.angularity.median,SHAPE.angularity.mid,SHAPE.angularity.min,SHAPE.angularity.stdev,SHAPE.angularity.sum,SHAPE.angularity.variation,SHAPE.area,SHAPE.aspectRatio,SHAPE.circularity,SHAPE.curvature,SHAPE.feret,SHAPE.feret.max,SHAPE.feret.min,SHAPE.length,SHAPE.morphology,SHAPE.orientation,SHAPE.perimeter,SHAPE.pole,SHAPE.roundness,SHAPE.sinuosity,SHAPE.solidity,SHAPE.width,SHAPE.width.amplitude,SHAPE.width.count,SHAPE.width.max,SHAPE.width.mean,SHAPE.width.median,SHAPE.width.mid,SHAPE.width.min,SHAPE.width.stdev,SHAPE.width.sum,SHAPE.width.variation,ZSCORE
b79,0c8029e4-7d23-4812-8be3-04866c726a6e,b79,0,1,Experiment_test,48,48,48,11/1/2023,,1,Experiment_test,,,Experiment_test,1,20230801_LZ22225_60min_inf.002.tif - T=8,c:1/3 z:2/5 t:9/16 - 20230801_LZ22225_60min_inf.002,c:1/3 z:2/5 t:9/16 - 20230801_LZ22225_60min_inf.002.tif,20230801_LZ22225_60min_inf.002.tif - T=8,12633.491,Stats[mean=12054.385 min=9284.0 max=18650.0 stdv=2077.241],91,0,9284,0.68535715,18650,12054.385,5621.293,0,-0.008615841,11440,9284,,FALSE,1.0630516,1.4663277,2077.241,1096949,19318.832,0.17232244,-6.842072,Stats[mean=8276.473 min=6718.0 max=9796.0 stdv=641.0062],91,0.82417583,6718,-0.5598645,9796,8276.473,1646.9736,0,0.18442076,8235,6718,,TRUE,0.15516853,1.2484311,641.0062,753159,7643.948,0.0774492,3.2470303,Stats[mean=7340.143 min=4446.0 max=11223.0 stdv=1265.3135],91,1,4446,-0.008622844,11223,7340.143,5492.9385,0,0.5862233,7332,4446,,TRUE,0.15343656,3.9736493,1265.3135,667953,2881.6184,0.17238267,10.620389,(x=18.40 y=37.23),,,,FALSE,41.527637,13.310287,41.527637,2,,,2,,,2,,,18.403982,37.22685,0,,0,,0,0,0,0,0,0,1,2,1,1,2,2,ip[width=21  height=1  bits=16  min=7560.0  max=27342.0],1,0.18054366,0.07249561,3,0.2056096,0.18054366,0.20290737,0.20290737,0.133114,0.041097507,NaN,0.22763196,1.103332,3.1826775,0.61358535,0.29359394,2.1050158,2.1050158,0.66139776,2.130217,1,125.09062,4.753577,2,0.31703386,1.0150887,0.9874206,0.5680618,0.17598292,7,0.64686084,0.5680618,0.56701124,0.64686084,0.47087792,0.07268347,NaN,0.12794992,4.4589605
b80,be953929-acea-4d51-a69f-238cd18cfb66,b80,0,1,Experiment_test,48,48,48,11/1/2023,,1,Experiment_test,,,Experiment_test,1,20230801_LZ22225_60min_inf.002.tif - T=8,c:1/3 z:2/5 t:9/16 - 20230801_LZ22225_60min_inf.002,c:1/3 z:2/5 t:9/16 - 20230801_LZ22225_60min_inf.002.tif,20230801_LZ22225_60min_inf.002.tif - T=8,13307.314,Stats[mean=13105.858 min=9646.0 max=18996.0 stdv=2342.9768],148,0,9769,-0.51327235,18996,13105.858,4569.8193,0,0.08053742,12387,9646,,FALSE,0.67726,1.3486853,2342.9768,1939667,19318.832,0.17877324,-5.562249,Stats[mean=8383.547 min=6987.0 max=10217.0 stdv=631.245],148,0.8783784,7449,-0.3654841,10217,8383.547,1754.0479,0,0.19020231,8387,6987,,TRUE,0.21668601,1.2645823,631.245,1240765,7643.948,0.075295694,3.4581285,Stats[mean=6754.1216 min=4562.0 max=8218.0 stdv=714.9511],148,1,6772,0.005627397,8218,6754.1216,4906.917,0,0.5319872,6772,4562,,TRUE,-0.36146623,3.6564014,714.9511,999610,2881.6184,0.10585405,9.487338,(x=18.06 y=39.45),,,,FALSE,43.38893,15.178842,43.38893,2,,,2,,,2,,,18.055944,39.453545,0,,0,,0,0,0,0,0,0,1,2,1,1,2,2,ip[width=31  height=1  bits=16  min=7560.0  max=27342.0],1,0.144258,0.13253427,8,0.183576,0.144258,0.16202518,0.183576,0.051041733,0.047044333,NaN,0.32611245,1.7269716,3.7644804,0.45641047,0.28211293,3.1250317,3.1250317,0.8301363,3.207781,1,148.46387,6.895563,2,0.22515751,1.0310918,0.8576184,0.57347494,0.18198466,12,0.6443806,0.57347494,0.5897283,0.6443806,0.46239597,0.06682164,NaN,0.1165206,3.8526874
b81,a2d119a1-0730-4ac7-9bcc-2af1098c467c,b81,0,1,Experiment_test,48,48,48,11/1/2023,,1,Experiment_test,,,Experiment_test,1,20230801_LZ22225_60min_inf.002.tif - T=8,c:1/3 z:2/5 t:9/16 - 20230801_LZ22225_60min_inf.002,c:1/3 z:2/5 t:9/16 - 20230801_LZ22225_60min_inf.002.tif,20230801_LZ22225_60min_inf.002.tif - T=8,11940.32,Stats[mean=11035.8545 min=9041.0 max=14947.0 stdv=1412.4996],48,0,9041,0.30839318,14947,11035.8545,6639.823,0,-0.09497588,10789,9041,,FALSE,0.9187581,1.6016592,1412.4996,529721,19318.832,0.12799187,-8.081797,Stats[mean=7531.375 min=6160.0 max=8866.0 stdv=654.0572],48,0.45833334,6160,-0.5348428,8866,7531.375,901.876,0,0.14418872,7533,6160,,FALSE,-0.08877953,1.1360399,654.0572,361506,7643.948,0.086844325,1.7780603,Stats[mean=5715.0625 min=3813.0 max=7517.0 stdv=978.79803],48,1,3813,-0.86917084,7517,5715.0625,3867.858,0,0.43582255,5594,3813,,TRUE,-0.11000878,3.093898,978.79803,274323,2881.6184,0.17126638,7.478357,(x=49.36 y=39.58),,,,FALSE,63.269875,24.436066,63.269875,2,,,2,,,2,,,49.35981,39.581387,0,,0,,0,0,0,0,0,0,1,2,1,1,2,2,ip[width=14  height=1  bits=16  min=7560.0  max=27342.0],1,0.042433247,0,1,0.042433247,0.042433247,0.042433247,0.042433247,0.042433247,NaN,NaN,NaN,0.5701291,2.5602438,0.6976798,0.07239415,1.4132828,1.4132828,0.552011,1.4137377,1,8.966192,3.2045236,2,0.36343372,1.0003636,0.9964326,0.4505529,0.23540795,5,0.54740953,0.4505529,0.47654098,0.54740953,0.3120016,0.09577274,NaN,0.21256715,5.0826426
b82,72ce1284-ede4-452d-b9b5-0d09d97c6898,b82,0,1,Experiment_test,48,48,48,11/1/2023,,1,Experiment_test,,,Experiment_test,1,20230801_LZ22225_60min_inf.002.tif - T=8,c:1/3 z:2/5 t:9/16 - 20230801_LZ22225_60min_inf.002,c:1/3 z:2/5 t:9/16 - 20230801_LZ22225_60min_inf.002.tif,20230801_LZ22225_60min_inf.002.tif - T=8,12277.789,Stats[mean=11933.7 min=8850.0 max=19308.0 stdv=2411.4683],140,0,8850,0.69490373,19308,11933.7,5741.9775,0,-0.018848551,11212,8850,,FALSE,1.1823859,1.4811565,2411.4683,1670718,19318.832,0.20207213,-6.988966,Stats[mean=8334.528 min=6485.0 max=10545.0 stdv=751.6937],140,0.8214286,7193,0.035103083,10545,8334.528,1705.0293,0,0.18755552,8296,6485,,TRUE,0.027745964,1.2571882,751.6937,1166834,7643.948,0.090190314,3.3614876,Stats[mean=6543.35 min=3080.0 max=9180.0 stdv=1314.7347],140,1,7164,-0.29022196,9180,6543.35,4696.1455,0,0.5124803,6883,3080,,TRUE,-0.7046428,3.5422986,1314.7347,916069,2881.6184,0.20092686,9.07982,(x=17.16 y=41.28),,,,FALSE,44.707207,17.159267,44.707207,2,,,2,,,2,,,17.16054,41.282566,0,,0,,0,0,0,0,0,0,1,2,1,1,2,2,ip[width=27  height=1  bits=16  min=7560.0  max=27342.0],1,0.08145362,0.21340223,6,0.11783812,0.08145362,0.08821866,0.025620615,0.025620615,0.0350364,NaN,0.43013924,1.6358391,3.732436,0.56349236,0.019280666,2.7372696,2.7372696,0.73337346,2.742055,1,98.982254,6.0399203,2,0.27798128,1.0026431,0.9927926,0.6444245,0.23158985,10,0.73207855,0.6444245,0.6648546,0.73207855,0.5004887,0.08203154,NaN,0.12729426,4.7790046
b83,71e01310-d9f8-4cc6-b9d0-c6d22aecd1a2,b83,0,1,Experiment_test,48,48,48,11/1/2023,,1,Experiment_test,,,Experiment_test,1,20230801_LZ22225_60min_inf.002.tif - T=8,c:1/3 z:2/5 t:9/16 - 20230801_LZ22225_60min_inf.002,c:1/3 z:2/5 t:9/16 - 20230801_LZ22225_60min_inf.002.tif,20230801_LZ22225_60min_inf.002.tif - T=8,12193.846,Stats[mean=11923.521 min=9499.0 max=16515.0 stdv=1783.8866],71,0,10861,0.014567178,16515,11923.521,5752.1562,0,-0.019711591,11437,9499,,FALSE,0.95142514,1.4824209,1783.8866,846570,19318.832,0.14961071,-7.001355,Stats[mean=7732.3237 min=6230.0 max=9310.0 stdv=647.7192],71,0.53521127,6230,-0.06343063,9310,7732.3237,1102.8247,0,0.15503907,7718,6230,,TRUE,-0.015992988,1.1663511,647.7192,548995,7643.948,0.08376773,2.1742334,Stats[mean=4917.31 min=2757.0 max=7017.0 stdv=1043.7349],71,0.9859155,5546,-0.89614606,7017,4917.31,3070.1055,0,0.36199075,4947,2757,,TRUE,-0.22184996,2.6620278,1043.7349,349129,2881.6184,0.21225728,5.9359326,(x=49.90 y=43.45),,,,FALSE,66.16196,26.940022,66.16196,2,,,2,,,2,,,49.89784,43.446632,0,,0,,0,0,0,0,0,0,1,2,1,1,2,2,ip[width=19  height=1  bits=16  min=7560.0  max=27342.0],1,0.06030712,0.03945389,2,0.08003406,0.06030712,0.06030712,0.040580172,0.040580172,0.027898112,NaN,0.46260065,0.8333441,3.2678623,0.61179316,0.096375376,1.8595552,1.8595552,0.5690433,1.8605056,1,177.07272,4.137279,2,0.3068431,1.0013815,0.9978891,0.48715743,0.16606757,6,0.56154275,0.48715743,0.5042223,0.56154275,0.39547518,0.075297944,NaN,0.15456595,4.8545322
b84,ef2eaf97-1cb1-4106-8f3d-2f909803b15a,b84,0,1,Experiment_test,48,48,48,11/1/2023,,1,Experiment_test,,,Experiment_test,1,20230801_LZ22225_60min_inf.002.tif - T=8,c:1/3 z:2/5 t:9/16 - 20230801_LZ22225_60min_inf.002,c:1/3 z:2/5 t:9/16 - 20230801_LZ22225_60min_inf.002.tif,20230801_LZ22225_60min_inf.002.tif - T=8,12081.588,Stats[mean=11358.696 min=9197.0 max=14584.0 stdv=1369.8856],56,0,9197,-0.5351988,14584,11358.696,6316.9814,0,-0.067602485,10937,9197,,FALSE,0.6067646,1.5561361,1369.8856,636087,19318.832,0.12060236,-7.6888437,Stats[mean=7684.268 min=6387.0 max=8901.0 stdv=567.021],56,0.5535714,6387,-0.59495026,8901,7684.268,1054.769,0,0.15244427,7682,6387,,TRUE,0.102224454,1.1591023,567.021,430319,7643.948,0.07378985,2.0794911,Stats[mean=5461.9106 min=2873.0 max=7176.0 stdv=1121.9182],56,0.98214287,5989,-0.86091113,7176,5461.9106,3614.706,0,0.4123934,5775,2873,,TRUE,-0.49213406,2.956852,1121.9182,305867,2881.6184,0.20540765,6.9888973,(x=16.37 y=44.42),,,,FALSE,47.33835,20.146088,47.33835,2,,,2,,,2,,,16.368177,44.418488,0,,0,,0,0,0,0,0,0,1,2,1,1,2,2,ip[width=16  height=1  bits=16  min=7560.0  max=27342.0],1,0.15993004,0.052221186,2,0.18604062,0.15993004,0.15993004,0.18604062,0.13381945,0.036925953,NaN,0.23088817,0.6551614,2.9576468,0.6380145,0.31171203,1.6016545,1.6016545,0.54152995,1.6125736,1,162.88698,3.5922272,2,0.3251777,1.0104319,0.99594516,0.4467347,0.23342311,6,0.5376242,0.4467347,0.4659741,0.5376242,0.30420107,0.089323506,NaN,0.19994754,4.9555373
b85,133dfb13-7954-4fc3-91a9-30d4ae35cd2a,b85,0,1,Experiment_test,48,48,48,11/1/2023,,1,Experiment_test,,,Experiment_test,1,20230801_LZ22225_60min_inf.002.tif - T=8,c:1/3 z:2/5 t:9/16 - 20230801_LZ22225_60min_inf.002,c:1/3 z:2/5 t:9/16 - 20230801_LZ22225_60min_inf.002.tif,20230801_LZ22225_60min_inf.002.tif - T=8,12336.283,Stats[mean=12268.631 min=9428.0 max=18033.0 stdv=2172.3245],160,0,10584,0.29360768,18033,12268.631,5407.047,0,0.009549844,11579,9428,,FALSE,1.101873,1.4407213,2172.3245,1962981,19318.832,0.17706332,-6.581298,Stats[mean=7942.625 min=5855.0 max=10159.0 stdv=742.11505],160,0.675,7107,0.08603889,10159,7942.625,1313.126,0,0.16639444,7965,5855,,TRUE,0.033478756,1.1980731,742.11505,1270820,7643.948,0.09343448,2.5888453,Stats[mean=5508.7876 min=2879.0 max=7062.0 stdv=927.09503],160,1,4222,-0.4726539,7062,5508.7876,3661.583,0,0.41673183,5647,2879,,TRUE,-0.46661693,2.9822292,927.09503,881406,2881.6184,0.16829385,7.079532,(x=48.23 y=45.10),,,,FALSE,66.03503,26.636463,66.03503,2,,,2,,,2,,,48.23167,45.103558,0,,0,,0,0,0,0,0,0,1,2,1,1,2,2,ip[width=33  height=1  bits=16  min=7560.0  max=27342.0],1,0.1418388,0.052320838,9,0.17271657,0.1418388,0.13960962,0.1278023,0.120395735,0.018327978,NaN,0.12921695,1.9060589,3.876643,0.4365591,0.2819931,3.357747,3.357747,0.8661481,3.4577546,1,92.265816,7.4071574,2,0.21525364,1.0399932,0.8297924,0.5837307,0.18801486,13,0.6570927,0.5837307,0.6096346,0.6570927,0.46907783,0.0674101,NaN,0.1154815,4.726374
b86,47b98989-eb91-4318-bc50-85062265451a,b86,0,1,Experiment_test,48,48,48,11/1/2023,,1,Experiment_test,,,Experiment_test,1,20230801_LZ22225_60min_inf.002.tif - T=8,c:1/3 z:2/5 t:9/16 - 20230801_LZ22225_60min_inf.002,c:1/3 z:2/5 t:9/16 - 20230801_LZ22225_60min_inf.002.tif,20230801_LZ22225_60min_inf.002.tif - T=8,11464.49,Stats[mean=10889.033 min=8501.0 max=15560.0 stdv=1638.3835],61,0,8501,0.27487436,15560,10889.033,6786.6445,0,-0.10742469,10314,8501,,FALSE,0.97787464,1.623255,1638.3835,664231,19318.832,0.15046181,-8.260504,Stats[mean=7505.213 min=6151.0 max=8993.0 stdv=564.5877],61,0.4262295,7563,-0.039771292,8993,7505.213,875.71387,0,0.14277607,7484,6151,,FALSE,0.084928036,1.1320935,564.5877,457818,7643.948,0.075226076,1.7264814,Stats[mean=5876.918 min=3038.0 max=7727.0 stdv=1135.0223],61,1,3038,-0.65687716,7727,5876.918,4029.7134,0,0.4508022,6085,3038,,TRUE,-0.36939672,3.1815197,1135.0223,358492,2881.6184,0.19313224,7.7912984,(x=32.64 y=45.67),,,,FALSE,56.134026,18.392067,56.134026,2,,,2,,,2,,,32.642174,45.66746,0,,0,,0,0,0,0,0,0,1,2,1,1,2,2,ip[width=18  height=1  bits=16  min=7560.0  max=27342.0],1,0,0,3,0,0,0,0,0,0,NaN,0,0.7000202,3.7208326,0.54824793,1.93E-05,1.8492607,1.8492607,0.49700183,1.849261,1,7.3883214,4.005638,2,0.26063,1,0.9984781,0.40667728,0.21978319,7,0.49550033,0.40667728,0.41916922,0.49550033,0.27571714,0.08383886,NaN,0.20615575,5.5107718
b87,d795138d-b31c-40ed-9fd8-1f18cc00fbaa,b87,0,1,Experiment_test,48,48,48,11/1/2023,,1,Experiment_test,,,Experiment_test,1,20230801_LZ22225_60min_inf.002.tif - T=8,c:1/3 z:2/5 t:9/16 - 20230801_LZ22225_60min_inf.002,c:1/3 z:2/5 t:9/16 - 20230801_LZ22225_60min_inf.002.tif,20230801_LZ22225_60min_inf.002.tif - T=8,11825.608,Stats[mean=10987.671 min=8402.0 max=15647.0 stdv=1809.7953],88,0,12197,-0.29379308,15647,10987.671,6688.007,0,-0.09906131,10733,8402,,FALSE,0.7089519,1.6086829,1809.7953,966915.06,19318.832,0.16471146,-8.140445,Stats[mean=7917.648 min=6792.0 max=9176.0 stdv=606.383],88,0.65909094,7295,-0.9273733,9176,7917.648,1288.1489,0,0.16504578,7880,6792,,TRUE,0.10024122,1.1943057,606.383,696753,7643.948,0.076586254,2.5396025,Stats[mean=8217.296 min=3251.0 max=11730.0 stdv=1951.5549],88,1,3251,-0.28906086,11730,8217.296,6370.0913,0,0.6674036,8552,3251,,TRUE,-0.6487377,4.4485035,1951.5549,723122.06,2881.6184,0.23749357,12.316331,(x=20.41 y=45.53),,,,FALSE,49.89065,19.15449,49.89065,2,,,2,,,2,,,20.406218,45.526512,0,,0,,0,0,0,0,0,0,1,2,1,1,2,2,ip[width=19  height=1  bits=16  min=7560.0  max=27342.0],1,0.027816923,0.006741567,2,0.031187708,0.027816923,0.027816923,0.024446141,0.024446141,0.004767008,NaN,0.17137077,1.05286,2.573461,0.71683776,0.042920526,1.8602047,1.8602047,0.7228416,1.8605374,1,123.83903,4.296154,2,0.38739973,1.0002234,0.99701285,0.6327222,0.18143302,6,0.7149291,0.6327222,0.64968735,0.7149291,0.5334961,0.08216564,NaN,0.12986054,5.1858544
b88,50e63428-501e-4cf3-85e8-1fd379e8a752,b88,0,1,Experiment_test,48,48,48,11/1/2023,,1,Experiment_test,,,Experiment_test,1,20230801_LZ22225_60min_inf.002.tif - T=8,c:1/3 z:2/5 t:9/16 - 20230801_LZ22225_60min_inf.002,c:1/3 z:2/5 t:9/16 - 20230801_LZ22225_60min_inf.002.tif,20230801_LZ22225_60min_inf.002.tif - T=8,12344.154,Stats[mean=11637.0 min=9316.0 max=16095.0 stdv=1636.6022],65,0,9316,0.16910243,16095,11637,6038.6777,0,-0.044005428,11315,9316,,FALSE,0.9607585,1.5189205,1636.6022,756405,19318.832,0.14063781,-7.3501005,Stats[mean=7791.892 min=6552.0 max=9295.0 stdv=612.942],65,0.6,7231,-0.51082027,9295,7791.892,1162.3931,0,0.15825552,7753,6552,,TRUE,0.03811287,1.1753365,612.942,506473,7643.948,0.07866408,2.2916732,Stats[mean=6109.923 min=3998.0 max=7623.0 stdv=883.3257],65,1,5818,-0.8179671,7623,6109.923,4262.7183,0,0.47236675,6180,3998,,TRUE,-0.31790653,3.307659,883.3257,397145,2881.6184,0.14457232,8.241804,(x=17.80 y=45.59),,,,FALSE,48.944786,20.377478,48.944786,2,,,2,,,2,,,17.795746,45.594997,0,,0,,0,0,0,0,0,0,1,2,1,1,2,2,ip[width=17  height=1  bits=16  min=7560.0  max=27342.0],1,0.2431536,0.016608361,2,0.25145778,0.2431536,0.2431536,0.25145778,0.23484941,0.011743885,NaN,0.048298214,0.8013352,2.7419553,0.67907095,0.39773637,1.6705521,1.6705521,0.6092558,1.6924862,1,93.35699,3.850831,2,0.36559838,1.0174979,0.9968261,0.52256805,0.17517051,6,0.6013316,0.52256805,0.5398289,0.6013316,0.42616108,0.07920246,NaN,0.15156391,4.7192926
b89,f6e5980a-e0a8-4c42-929e-1b6d567cec89,b89,0,1,Experiment_test,48,48,48,11/1/2023,,1,Experiment_test,,,Experiment_test,1,20230801_LZ22225_60min_inf.002.tif - T=8,c:1/3 z:2/5 t:9/16 - 20230801_LZ22225_60min_inf.002,c:1/3 z:2/5 t:9/16 - 20230801_LZ22225_60min_inf.002.tif,20230801_LZ22225_60min_inf.002.tif - T=8,11982.426,Stats[mean=11911.163 min=9336.0 max=17389.0 stdv=1982.3],49,0,9336,-0.35744077,17389,11911.163,5764.5146,0,-0.020759447,11572,9336,,FALSE,0.6398116,1.483959,1982.3,583647,19318.832,0.16642372,-7.0163975,Stats[mean=9320.571 min=6503.0 max=12092.0 stdv=1498.4984],49,0.877551,8852,-1.0499233,12092,9320.571,2691.0723,0,0.24079758,9260,6503,,TRUE,0.09671655,1.405924,1498.4984,456708,7643.948,0.16077323,5.3054843,Stats[mean=5643.5713 min=2763.0 max=8063.0 stdv=1366.8076],49,0.97959185,2763,-0.76606834,8063,5643.5713,3796.3667,0,0.42920604,5657,2763,,TRUE,-0.30837813,3.0551956,1366.8076,276535,2881.6184,0.24218842,7.3401313,(x=23.08 y=45.72),,,,FALSE,51.219353,18.46589,51.219353,2,,,2,,,2,,,23.080523,45.7243,0,,0,,0,0,0,0,0,0,1,2,1,1,2,2,ip[width=12  height=1  bits=16  min=7560.0  max=27342.0],1,0.012136169,0,1,0.012136169,0.012136169,0.012136169,0.012136169,0.012136169,NaN,NaN,NaN,0.5623356,1.9343705,0.850207,0.032846704,1.1673923,1.1673923,0.6034998,1.1619473,1,8.007736,2.8829718,2,0.5253783,1.0000589,1,0.54710233,0.11549696,3,0.6026999,0.54710233,0.55140424,0.54710233,0.4872029,0.057868544,NaN,0.10577279,5.044758
b90,3e3bc4fe-ee87-4bf0-9773-92d8152ec40f,b90,0,1,Experiment_test,48,48,48,11/1/2023,,1,Experiment_test,,,Experiment_test,1,20230801_LZ22225_60min_inf.002.tif - T=8,c:1/3 z:2/5 t:9/16 - 20230801_LZ22225_60min_inf.002,c:1/3 z:2/5 t:9/16 - 20230801_LZ22225_60min_inf.002.tif,20230801_LZ22225_60min_inf.002.tif - T=8,12755.581,Stats[mean=12460.074 min=9345.0 max=19281.0 stdv=2482.7615],54,0,9345,-0.024592856,19281,12460.074,5215.6035,0,0.025782112,11919,9345,,FALSE,0.8566934,1.4185853,2482.7615,672844,19318.832,0.19925736,-6.348279,Stats[mean=7842.0 min=6463.0 max=9178.0 stdv=633.5845],54,0.6296296,7806,-0.6215047,9178,7842,1212.501,0,0.16096112,7919,6463,,TRUE,-0.080475144,1.1828948,633.5845,423468,7643.948,0.08079374,2.3904617,Stats[mean=8036.352 min=5763.0 max=10548.0 stdv=1259.0233],54,1,9170,-0.95398706,10548,8036.352,6189.1475,0,0.6506573,8048,5763,,TRUE,0.17168675,4.350548,1259.0233,433963,2881.6184,0.15666603,11.966482,(x=21.13 y=46.88),,,,FALSE,51.42474,20.15523,51.42474,2,,,2,,,2,,,21.130365,46.882957,0,,0,,0,0,0,0,0,0,1,2,1,1,2,2,ip[width=13  height=1  bits=16  min=7560.0  max=27342.0],1,0.011022614,0,1,0.011022614,0.011022614,0.011022614,0.011022614,0.011022614,NaN,NaN,NaN,0.6698205,1.7332913,0.8863906,0.031887434,1.232338,1.232338,0.7109815,1.2154812,1,21.759151,3.0815668,2,0.5615764,1.0000612,1,0.65503204,0.10714245,3,0.7091871,0.65503204,0.6538644,0.65503204,0.60204464,0.053580772,NaN,0.0817987,4.349111
b91,0f2e5efc-3310-4f7f-84cc-c81a927a9834,b91,0,1,Experiment_test,48,48,48,11/1/2023,,1,Experiment_test,,,Experiment_test,1,20230801_LZ22225_60min_inf.002.tif - T=8,c:1/3 z:2/5 t:9/16 - 20230801_LZ22225_60min_inf.002,c:1/3 z:2/5 t:9/16 - 20230801_LZ22225_60min_inf.002.tif,20230801_LZ22225_60min_inf.002.tif - T=8,12392.31,Stats[mean=11342.328 min=9126.0 max=16013.0 stdv=1548.3733],67,0,11131,0.38982296,16013,11342.328,6333.3496,0,-0.06899032,10958,9126,,FALSE,0.9562438,1.5583818,1548.3733,759936,19318.832,0.13651283,-7.7087665,Stats[mean=10981.463 min=8585.0 max=14269.0 stdv=1399.6146],67,1,8585,-0.6682036,14269,10981.463,4351.964,0,0.33047855,10998,8585,,TRUE,0.20649986,1.6564544,1399.6146,735758,7643.948,0.12745248,8.579954,Stats[mean=7233.5073 min=5502.0 max=8716.0 stdv=661.50433],67,1,7830,0.022828473,8716,7233.5073,5386.3027,0,0.5763542,7233,5502,,TRUE,-0.23289159,3.915921,661.50433,484645,2881.6184,0.09145001,10.414212,(x=23.85 y=46.93),,,,FALSE,52.642258,19.454487,52.642258,2,,,2,,,2,,,23.85418,46.92745,0,,0,,0,0,0,0,0,0,1,2,1,1,2,2,ip[width=16  height=1  bits=16  min=7560.0  max=27342.0],1,0,0,1,0,0,0,0,0,NaN,NaN,0,0.8010105,2.4019742,0.7307428,0.011119696,1.6070888,1.6070888,0.66906995,1.6070688,1,127.88627,3.7114341,2,0.39488316,1.000012,0.9956178,0.55828184,0.2559061,5,0.6647725,0.55828184,0.5868263,0.6647725,0.4088664,0.10419191,NaN,0.1866296,4.6759644
