"totInt","cellArea","cellnum","bkgrdInt","frame","cond","time","strain"
251979,115,48,1733.7458,5,"uninfected",60,"LZ22221"
502701,238,49,1733.7458,5,"uninfected",60,"LZ22221"
292515,131,50,1733.7458,5,"uninfected",60,"LZ22221"
201747,92,51,1733.7458,5,"uninfected",60,"LZ22221"
309416,140,52,1733.7458,5,"uninfected",60,"LZ22221"
380419,173,53,1733.7458,5,"uninfected",60,"LZ22221"
203716,97,54,1733.7458,5,"uninfected",60,"LZ22221"
239505,113,55,1733.7458,5,"uninfected",60,"LZ22221"
235354,115,56,1733.7458,5,"uninfected",60,"LZ22221"
764435,413,1,1627.357,6,"uninfected",60,"LZ22221"
778087,413,2,1627.357,6,"uninfected",60,"LZ22221"
390619,207,3,1627.357,6,"uninfected",60,"LZ22221"
485425,259,4,1627.357,6,"uninfected",60,"LZ22221"
309419,168,5,1627.357,6,"uninfected",60,"LZ22221"
472285,237,6,1627.357,6,"uninfected",60,"LZ22221"
657052,337,7,1627.357,6,"uninfected",60,"LZ22221"
914818,458,8,1627.357,6,"uninfected",60,"LZ22221"
492834,238,9,1627.357,6,"uninfected",60,"LZ22221"
340486,166,10,1627.357,6,"uninfected",60,"LZ22221"
263415,132,11,1627.357,6,"uninfected",60,"LZ22221"
395952,202,12,1627.357,6,"uninfected",60,"LZ22221"
461340,254,1,1636.6367,7,"uninfected",60,"LZ22221"
607066,324,2,1636.6367,7,"uninfected",60,"LZ22221"
357706,185,3,1636.6367,7,"uninfected",60,"LZ22221"
390091,210,4,1636.6367,7,"uninfected",60,"LZ22221"
241111,125,5,1636.6367,7,"uninfected",60,"LZ22221"
239178,122,6,1636.6367,7,"uninfected",60,"LZ22221"
156379,81,7,1636.6367,7,"uninfected",60,"LZ22221"
231162,115,8,1636.6367,7,"uninfected",60,"LZ22221"
477625,240,9,1636.6367,7,"uninfected",60,"LZ22221"
441999,211,10,1636.6367,7,"uninfected",60,"LZ22221"
539624,250,11,1636.6367,7,"uninfected",60,"LZ22221"
154749,78,12,1636.6367,7,"uninfected",60,"LZ22221"
864201,447,13,1636.6367,7,"uninfected",60,"LZ22221"
695234,355,14,1636.6367,7,"uninfected",60,"LZ22221"
827916,408,1,1729.6948,8,"uninfected",60,"LZ22221"
979749,475,2,1729.6948,8,"uninfected",60,"LZ22221"
788682,365,3,1729.6948,8,"uninfected",60,"LZ22221"
938872,460,4,1729.6948,8,"uninfected",60,"LZ22221"
258812,122,5,1729.6948,8,"uninfected",60,"LZ22221"
464029,208,6,1729.6948,8,"uninfected",60,"LZ22221"
477938,204,7,1729.6948,8,"uninfected",60,"LZ22221"
869170,345,8,1729.6948,8,"uninfected",60,"LZ22221"
681059,288,9,1729.6948,8,"uninfected",60,"LZ22221"
388902,182,1,1730.2829,9,"uninfected",60,"LZ22221"
382566,174,2,1730.2829,9,"uninfected",60,"LZ22221"
646219,315,3,1730.2829,9,"uninfected",60,"LZ22221"
354915,165,4,1730.2829,9,"uninfected",60,"LZ22221"
285111,134,5,1730.2829,9,"uninfected",60,"LZ22221"
1256339,525,6,1730.2829,9,"uninfected",60,"LZ22221"
501558,203,7,1730.2829,9,"uninfected",60,"LZ22221"
181237,76,8,1730.2829,9,"uninfected",60,"LZ22221"
1179607,511,9,1730.2829,9,"uninfected",60,"LZ22221"
937761,433,1,1734.4894,10,"uninfected",60,"LZ22221"
619539,304,2,1734.4894,10,"uninfected",60,"LZ22221"
875749,429,3,1734.4894,10,"uninfected",60,"LZ22221"
603181,264,4,1734.4894,10,"uninfected",60,"LZ22221"
533955,230,5,1734.4894,10,"uninfected",60,"LZ22221"
