object_id,timestep,labelimage_oid,User Label,Predicted Class,Probability of Label 1,Probability of Label 2,Diameter,Number of Holes,Center of the Skeleton_0,Center of the Skeleton_1,Number of Branches,Euclidean Diameter,Length of the Skeleton,Average Branch Length,Total Intensity_0,Total Intensity_1,Total Intensity_2,Bounding Box Minimum_0,Bounding Box Minimum_1,Center of the object_0,Center of the object_1,Bounding Box Maximum_0,Bounding Box Maximum_1,Minimum intensity_0,Minimum intensity_1,Minimum intensity_2,PrincipalAxes_0,PrincipalAxes_1,PrincipalAxes_2,PrincipalAxes_3,PrincipalAxes_4,PrincipalAxes_5,PrincipalAxes_6,PrincipalAxes_7,PrincipalAxes_8,Variance of Intensity_0,Variance of Intensity_1,Variance of Intensity_2,Maximum intensity_0,Maximum intensity_1,Maximum intensity_2,Mean Intensity_0,Mean Intensity_1,Mean Intensity_2,Radii of the object_0,Radii of the object_1,Covariance of Channel Intensity_0,Covariance of Channel Intensity_1,Covariance of Channel Intensity_2,Covariance of Channel Intensity_3,Covariance of Channel Intensity_4,Covariance of Channel Intensity_5,Covariance of Channel Intensity_6,Covariance of Channel Intensity_7,Covariance of Channel Intensity_8,Skewness of Intensity_0,Skewness of Intensity_1,Skewness of Intensity_2,Principal components of the object_0,Principal components of the object_1,Principal components of the object_2,Principal components of the object_3,Size in pixels,Kurtosis of Intensity_0,Kurtosis of Intensity_1,Kurtosis of Intensity_2,Total Intensity in neighborhood_0,Total Intensity in neighborhood_1,Total Intensity in neighborhood_2,Minimum intensity in neighborhood_0,Minimum intensity in neighborhood_1,Minimum intensity in neighborhood_2,Variance of Intensity in neighborhood_0,Variance of Intensity in neighborhood_1,Variance of Intensity in neighborhood_2,Maximum intensity in neighborhood_0,Maximum intensity in neighborhood_1,Maximum intensity in neighborhood_2,Mean Intensity in neighborhood_0,Mean Intensity in neighborhood_1,Mean Intensity in neighborhood_2,Skewness of Intensity in neighborhood_0,Skewness of Intensity in neighborhood_1,Skewness of Intensity in neighborhood_2,Covariance of Channel Intensity in neighborhood_0,Covariance of Channel Intensity in neighborhood_1,Covariance of Channel Intensity in neighborhood_2,Covariance of Channel Intensity in neighborhood_3,Covariance of Channel Intensity in neighborhood_4,Covariance of Channel Intensity in neighborhood_5,Covariance of Channel Intensity in neighborhood_6,Covariance of Channel Intensity in neighborhood_7,Covariance of Channel Intensity in neighborhood_8,Kurtosis of Intensity in neighborhood_0,Kurtosis of Intensity in neighborhood_1,Kurtosis of Intensity in neighborhood_2,Mean Defect Displacement,Mean Defect Area,Convexity,Defect Center_0,Defect Center_1,Kurtosis of Defect Area,Number of Defects,Object Area,Convex Hull Center_0,Convex Hull Center_1,Variance of Defect Area,Convex Hull Area,Skewness of Defect Area,Object Center_0,Object Center_1
21,0,22,0,Label 1,1.0,0.0,13.828427,0.0,382.0,374.0,8.0,12.369317,32.142136,4.017767,773763.0,1641756.0,382870.0,379.0,367.0,381.90588,373.84705,386.0,381.0,6259.0,13483.0,3207.0,-0.4568912,0.87766206,-0.14477459,0.88855517,0.4578975,-0.028276844,0.041474406,-0.14155965,-0.9890605,2969292.0,9177599.0,310382.12,12816.0,25291.0,6306.0,9103.094,19314.777,4504.353,3.5830224,1.8943402,2969292.0,-4334992.5,-269446.56,-4334992.5,9177599.0,380211.28,-269446.56,380211.28,310382.12,0.55164593,0.072011404,0.7416164,-0.016821723,-0.9998585,0.9998585,-0.016821723,85.0,-0.8179797,-1.060152,0.7656979,52659736.0,22935206.0,14626491.0,7250.0,3965.0,2836.0,746832.2,4386157.0,106489.4,17358.0,25698.0,5209.0,13909.069,6057.899,3863.3098,-1.1182147,4.677528,0.25096485,746832.2,-321681.12,-14117.186,-321681.12,4386157.0,173225.83,-14117.186,173225.83,106489.4,8.925278,28.052322,0.20860724,6.732512,3.25,0.86734694,382.6154,371.23077,0.34285715,4.0,85.0,382.0,373.5,2.9166667,98.0,-0.7528372,381.90588,373.84705
22,0,23,0,Label 1,1.0,0.0,33.384777,0.0,442.0,392.0,2.0,27.658634,33.384777,16.692389,2047875.0,3787014.0,847305.0,440.0,378.0,444.43146,392.03552,451.0,407.0,7026.0,13284.0,3548.0,-0.56723785,-0.82354623,0.0035808529,0.82313466,-0.5670824,-0.029442508,0.026277903,-0.013753381,0.99956006,4701668.0,8457816.0,108763.73,16027.0,26482.0,5473.0,10395.305,19223.422,4301.0405,8.288034,2.6147242,4701668.0,-4930494.0,-161713.67,-4930494.0,8457816.0,263834.34,-161713.67,263834.34,108763.73,0.5768103,0.03183098,0.36669374,-0.03564075,-0.9993647,0.9993647,-0.03564075,197.0,-0.5998699,-0.89276934,0.23050006,67874984.0,39635090.0,18887204.0,6029.0,3953.0,2885.0,3650756.8,29849540.0,154571.42,20294.0,34953.0,6609.0,14093.643,8229.877,3921.7617,-1.1163086,2.4515927,0.8214327,3650756.8,-5622473.5,-246157.97,-5622473.5,29849540.0,1195142.4,-246157.97,1195142.4,154571.42,3.4781141,5.7030363,2.055749,7.1696076,30.5,0.61755484,445.91803,391.94263,2.5942152,4.0,197.0,445.0,392.0,1053.6666,319.0,1.4672712,444.43146,392.03552
23,0,24,0,Label 1,1.0,0.0,18.31371,0.0,31.0,390.0,13.0,13.601471,50.698486,3.8998835,988735.0,2162515.0,459136.0,26.0,382.0,31.037384,389.6916,38.0,397.0,6406.0,12146.0,3527.0,-0.4230341,0.90448284,-0.054341193,0.9058333,0.42363393,-0.0005294727,0.022541873,-0.049448047,-0.9985223,3377885.0,13012170.0,140764.98,12959.0,26453.0,5173.0,9240.514,20210.42,4290.9907,4.4668555,1.9711075,3377885.0,-5753358.5,-173623.92,-5753358.5,13012170.0,306276.97,-173623.92,306276.97,140764.98,0.49003357,-0.083615184,0.41694924,0.55946887,-0.82885134,0.82885134,0.55946887,107.0,-0.9318274,-0.96868825,-0.6476933,54094176.0,22057468.0,14886846.0,9518.0,3997.0,2771.0,388441.7,1613559.8,102234.93,16193.0,16273.0,4997.0,13834.827,5641.296,3807.3774,-0.43149245,4.11211,0.13144802,388441.7,24026.486,1942.6655,24026.486,1613559.8,39192.86,1942.6655,39192.86,102234.93,3.0100472,20.660477,0.09114778,5.7824845,18.25,0.59444445,32.17808,387.9863,-0.8081023,4.0,107.0,31.5,389.0,470.25,180.0,0.9444728,31.037384,389.6916
24,0,25,0,Label 1,1.0,0.0,16.071068,0.0,430.0,389.0,11.0,14.866069,40.62742,3.6934016,843531.0,1512178.0,349893.0,427.0,382.0,430.275,388.9875,435.0,397.0,8055.0,13726.0,3431.0,-0.4693278,-0.8821626,0.038995504,0.88047785,-0.47086918,-0.055145025,0.06700865,0.008453583,0.9977166,2831751.0,6594481.0,166781.84,14343.0,23079.0,5365.0,10544.138,18902.225,4373.6626,4.000547,1.599169,2831751.0,-2800498.5,-260352.6,-2800498.5,6594481.0,466711.8,-260352.6,466711.8,166781.84,0.60029554,-0.1573668,-0.038376156,-0.25755933,-0.96626246,0.96626246,-0.25755933,80.0,-0.6164711,-1.1626467,-0.14134444,53654384.0,35311468.0,15164997.0,6029.0,3953.0,2792.0,5002965.5,38570270.0,162949.7,20294.0,34953.0,6609.0,14001.666,9214.893,3957.4626,-1.0472512,1.855405,0.8082262,5002965.5,-8495612.0,-357801.66,-8495612.0,38570270.0,1478561.9,-357801.66,1478561.9,162949.7,1.9116567,2.6831691,1.9422376,5.2200713,10.0,0.6666667,430.95,389.025,-4.126299,4.0,80.0,430.5,389.0,91.333336,120.0,0.3299503,430.275,388.9875
25,0,26,0,Label 1,1.0,0.0,16.899494,0.0,74.0,389.0,12.0,15.0,46.28427,3.8570225,783380.0,1550401.0,416861.0,68.0,384.0,74.34884,389.51163,82.0,395.0,6521.0,13564.0,3766.0,-0.4995427,-0.6933747,0.5193155,0.8576739,-0.4801906,0.18388188,0.12187137,0.5372602,0.8345651,2715113.0,6934323.0,601702.0,13053.0,23441.0,7936.0,9109.069,18027.918,4847.2207,4.1479673,1.6958874,2715113.0,-3691695.0,-626813.1,-3691695.0,6934323.0,857602.06,-626813.1,857602.06,601702.0,0.3847366,0.16554116,1.29571,0.83450127,0.551006,0.551006,-0.83450127,86.0,-0.84822416,-1.0667459,2.1932237,53469490.0,21745328.0,14821725.0,9399.0,4083.0,2815.0,393926.47,1379804.8,108795.46,15791.0,14899.0,5421.0,13805.703,5614.595,3826.9365,-0.4348564,3.8626842,0.22417924,393926.47,14281.017,1220.0679,14281.017,1379804.8,57869.77,1220.0679,57869.77,108795.46,2.130695,18.521738,0.41620767,5.086024,17.0,0.5584416,74.69118,388.35294,-3.5513313,4.0,86.0,74.5,389.0,374.0,154.0,0.43357942,74.34884,389.51163
26,0,27,0,Label 1,1.0,0.0,47.28427,0.0,356.0,405.0,3.0,30.083218,54.941124,18.31371,3218084.0,7141532.0,1490160.0,338.0,385.0,350.8597,403.0567,363.0,420.0,5877.0,13051.0,3341.0,-0.3944392,0.9150985,-0.08374075,0.9187809,0.39433455,-0.018488666,0.01610292,-0.084232055,-0.996316,5034038.0,20168248.0,224337.77,15756.0,32492.0,7352.0,9606.221,21318.006,4448.239,9.402601,4.977364,5034038.0,-7962473.5,-257852.77,-7962473.5,20168248.0,298849.94,-257852.77,298849.94,224337.77,0.6592009,0.3942001,1.355472,-0.28380746,-0.9588813,0.9588813,-0.28380746,335.0,-0.546562,-0.5318888,4.944543,78505200.0,34130384.0,21583674.0,7081.0,4179.0,2788.0,735319.4,3361560.8,108250.65,17807.0,23783.0,5551.0,13981.336,6078.43,3843.9312,-0.31706974,3.751702,0.22020255,735319.4,176144.84,10355.868,176144.84,3361560.8,127897.86,10355.868,127897.86,108250.65,6.4920387,18.239565,0.25275382,11.348764,135.0,0.38285714,349.46667,401.34445,1.4293671,4.0,335.0,350.0,402.0,12614.667,875.0,0.3165632,350.8597,403.0567
27,0,28,0,Label 1,1.0,0.0,30.213203,0.0,438.0,412.0,2.0,26.400757,30.213203,15.106602,1425106.0,3181859.0,658372.0,430.0,400.0,438.02127,412.49646,447.0,425.0,6029.0,12416.0,3640.0,-0.37952113,-0.9250848,0.0134815285,0.9240996,-0.37974143,-0.042852893,0.04476206,-0.003805304,0.9989904,8045036.0,33037250.0,238548.97,17994.0,34634.0,6609.0,10107.135,22566.375,4669.305,8.068486,1.4756124,8045036.0,-12347285.0,-636030.0,-12347285.0,33037250.0,1576837.9,-636030.0,1576837.9,238548.97,0.6984441,0.30433115,0.8682885,0.5231216,-0.8522581,0.8522581,0.5231216,141.0,-0.40467384,-0.9474281,1.5374286,65091256.0,39065010.0,18107964.0,6228.0,4245.0,2765.0,3840042.5,28620902.0,144270.25,20294.0,34953.0,6222.0,14073.785,8446.488,3915.2354,-1.0129918,2.1783357,0.5364047,3840042.5,-5726769.0,-217724.06,-5726769.0,28620902.0,1053523.5,-217724.06,1053523.5,144270.25,2.682377,4.278119,0.9898787,6.7911015,94.666664,0.3317647,437.98944,411.7535,0.0,3.0,141.0,438.0,412.0,6622.3335,425.0,-1.6824566,438.02127,412.49646
28,0,29,0,Label 1,1.0,0.0,23.384777,0.0,427.0,412.0,2.0,21.931713,23.384777,11.692389,974359.0,2029058.0,415745.0,419.0,404.0,427.01074,412.49463,436.0,422.0,7059.0,12869.0,3495.0,-0.4626203,0.88586843,-0.034923382,0.88585997,0.46345925,0.0213932,0.035137128,-0.021040298,-0.999161,6683574.0,21103642.0,172934.25,16820.0,30778.0,5432.0,10476.979,21817.828,4470.3765,6.5114536,1.2747624,6683574.0,-10352955.0,-450390.28,-10352955.0,21103642.0,810723.44,-450390.28,810723.44,172934.25,0.6943161,-0.1633877,0.16187055,0.6796993,-0.7334909,0.7334909,0.6796993,93.0,-0.61264247,-1.0237222,-0.7117887,59762340.0,36822784.0,16720934.0,6029.0,4237.0,2792.0,4149854.5,32657446.0,162110.11,20294.0,34953.0,6609.0,14025.426,8641.818,3924.1807,-1.0412272,2.146433,0.78516597,4149854.5,-6629360.5,-280943.5,-6629360.5,32657446.0,1322098.5,-280943.5,1322098.5,162110.11,2.6719368,4.110879,1.8942136,5.642953,53.25,0.30392158,426.9953,412.50235,-5.9985723,4.0,93.0,427.0,412.5,3502.25,306.0,0.00024727097,427.01074,412.49463
29,1,1,0,Label 1,1.0,0.0,22.556349,0.0,225.0,41.0,2.0,11.7046995,22.556349,11.278174,904419.0,1962060.0,414838.0,216.0,39.0,224.96808,43.904255,232.0,50.0,7473.0,14998.0,3561.0,-0.3770412,0.9231852,-0.07462574,0.92606944,0.37709817,-0.013867563,0.015338902,-0.07433726,-0.9971152,2680490.0,9131247.0,128186.35,13664.0,27595.0,5243.0,9621.479,20872.979,4413.1704,4.2001762,2.6270757,2680490.0,-3146186.8,-147976.67,-3146186.8,9131247.0,110121.336,-147976.67,110121.336,128186.35,0.7655423,7.224371e-05,0.265483,0.99234617,0.12348697,0.12348697,-0.99234617,94.0,-0.42800933,-0.9450172,-0.36642295,56817530.0,31714272.0,15580020.0,7255.0,3896.0,2813.0,3361778.0,14107596.0,134662.38,18006.0,26167.0,5891.0,14098.643,7869.547,3866.01,-1.476669,1.3680501,0.5479144,3361778.0,-3459853.5,-239415.33,-3459853.5,14107596.0,641720.75,-239415.33,641720.75,134662.38,2.5904274,1.4040662,0.80727786,5.8540063,20.5,0.53409094,221.81708,44.109756,-1.5350281,4.0,94.0,223.5,44.0,319.0,176.0,0.2555497,224.96808,43.904255
30,1,2,0,Label 1,1.0,0.0,17.142136,0.0,243.0,47.0,8.0,16.27882,27.79899,3.4748738,600003.0,1034333.0,289424.0,237.0,41.0,243.125,47.578125,250.0,54.0,7737.0,13905.0,3796.0,-0.49629265,0.86698276,0.045105543,0.86598366,0.49805516,-0.044870056,0.06136661,-0.016791986,0.99797404,871772.0,1175294.2,132933.56,11789.0,18155.0,5296.0,9375.047,16161.453,4522.25,4.688656,1.1296148,871772.0,-257802.75,-45196.137,-257802.75,1175294.2,58728.23,-45196.137,58728.23,132933.56,0.47333387,-0.35050753,0.04803904,0.71701235,0.69706047,0.69706047,-0.71701235,64.0,-0.24571972,-0.71430683,-0.85774344,54541068.0,28747122.0,14971359.0,7270.0,3671.0,2813.0,2420503.0,16160841.0,129666.89,17815.0,27595.0,5891.0,14002.842,7380.519,3843.7378,-1.6547983,2.0617912,0.5403656,2420503.0,-3110340.2,-172346.11,-3110340.2,16160841.0,644480.8,-172346.11,644480.8,129666.89,4.2914248,4.2508516,0.8768371,4.423496,52.5,0.37869823,242.92381,46.647617,0.0,2.0,64.0,243.0,47.0,60.5,169.0,0.0,243.125,47.578125
31,1,3,0,Label 1,1.0,0.0,34.55635,0.0,361.0,62.0,2.0,3.6055512,34.55635,17.278175,1238407.0,2719821.0,587454.0,351.0,52.0,359.5625,58.203125,368.0,64.0,6742.0,11437.0,3551.0,-0.3561861,0.9105246,-0.2099438,0.93332267,0.35753444,-0.032831024,0.045168683,-0.20763926,-0.97716206,4170598.8,22551428.0,274488.56,14378.0,31881.0,6070.0,9675.055,21248.602,4589.4844,4.999902,3.2383742,4170598.8,-8199444.5,-581127.2,-8199444.5,22551428.0,1010132.2,-581127.2,1010132.2,274488.56,0.4924749,0.2384414,0.5646982,0.9982828,-0.058578804,-0.058578804,-0.9982828,128.0,-0.82139015,-0.8460868,-0.3321345,59014704.0,23924460.0,15956003.0,6476.0,3800.0,2541.0,946459.94,6472868.5,112523.086,16967.0,33367.0,5856.0,14041.09,5692.234,3796.3367,-2.334801,7.373507,0.64368844,946459.94,-1082260.9,-59242.418,-1082260.9,6472868.5,335241.84,-59242.418,335241.84,112523.086,15.751672,64.53946,1.9579486,4.496963,19.0,0.627451,358.05264,56.31579,3.8847222,4.0,128.0,359.0,57.5,715.3333,204.0,1.9644469,359.5625,58.203125
32,1,4,0,Label 1,1.0,0.0,51.213203,0.0,212.0,60.0,2.0,22.36068,51.213203,25.606602,2082293.0,3265391.0,990758.0,197.0,57.0,210.73094,65.71749,225.0,79.0,7255.0,10556.0,3400.0,-0.65900904,0.7492992,0.065251105,0.75118846,0.6600492,0.007136057,0.0377219,-0.053718604,0.9978434,1313861.6,1450068.8,235594.4,12366.0,17324.0,6381.0,9337.637,14643.009,4442.861,9.518541,5.325576,1313861.6,-508770.03,-67147.38,-508770.03,1450068.8,24554.123,-67147.38,24554.123,235594.4,0.5006488,-0.7779444,0.9207831,0.9877296,0.15617377,0.15617377,-0.9877296,223.0,-0.50060976,0.76131725,1.6662033,76621416.0,39984890.0,20714572.0,6796.0,3896.0,2672.0,2482523.5,13653062.0,124848.92,18006.0,27595.0,5737.0,14139.401,7378.647,3822.5823,-1.5487486,2.0982096,0.4420147,2482523.5,-2852871.2,-159127.02,-2852871.2,13653062.0,546258.5,-159127.02,546258.5,124848.92,3.988917,4.764909,0.66364336,7.0035243,98.25,0.36201298,210.36896,68.51145,3.5816805,4.0,223.0,210.5,67.5,19056.916,616.0,1.8655298,210.73094,65.71749
33,1,5,0,Label 1,1.0,0.0,18.899494,0.0,168.0,64.0,2.0,17.0,18.899494,9.449747,587813.0,1051495.0,285797.0,160.0,58.0,167.36765,62.911766,177.0,68.0,6796.0,11820.0,3398.0,-0.19470488,-0.98085654,-0.003239098,0.98082197,-0.19472568,0.00837595,0.008846341,0.0015461403,-0.99995965,646800.2,1765922.4,110524.125,11050.0,17562.0,4977.0,8644.309,15463.162,4202.897,4.997327,1.2549701,646800.2,-231265.64,-3674.7036,-231265.64,1765922.4,14616.34,-3674.7036,14616.34,110524.125,0.6991494,-0.64512974,-0.049145702,0.9034614,0.42866942,0.42866942,-0.9034614,68.0,0.5841694,-0.12661876,-0.2942692,55389136.0,24083456.0,14938250.0,7255.0,3847.0,2672.0,1373627.8,5294638.5,122235.22,17494.0,16743.0,6381.0,13976.567,6077.077,3769.4297,-2.0143273,2.4442534,0.8154078,1373627.8,-1349343.9,-111420.33,-1349343.9,5294638.5,267258.03,-111420.33,267258.03,122235.22,7.483028,5.6710253,3.0974169,4.7949047,25.5,0.4,168.42157,62.22549,-3.145424,4.0,68.0,168.0,62.5,856.3333,170.0,0.5056859,167.36765,62.911766
34,1,6,0,Label 1,1.0,0.0,18.071068,0.0,304.0,67.0,8.0,16.155495,26.727922,3.3409903,456388.0,783244.0,222006.0,297.0,62.0,304.2264,65.886795,314.0,69.0,7680.0,12065.0,3257.0,-0.23907037,0.96887684,-0.06421124,0.960104,0.24574958,0.13344479,0.14507145,-0.029746776,-0.9889739,370843.6,1985583.8,155742.73,10429.0,17233.0,5064.0,8611.095,14778.188,4188.7925,4.7552166,1.0475782,370843.6,-427908.0,-74475.49,-427908.0,1985583.8,280446.47,-74475.49,280446.47,155742.73,0.8431873,-0.4308701,0.02804781,0.9573656,0.2888792,0.2888792,-0.9573656,53.0,0.18744385,-0.8977673,0.08383815,54093340.0,21398458.0,14558879.0,8530.0,3772.0,2699.0,602019.4,2266646.8,99883.516,16230.0,15741.0,5230.0,13887.892,5493.8276,3737.838,-1.7539219,3.3451912,0.1928265,602019.4,-450048.7,-23757.291,-450048.7,2266646.8,69573.484,-23757.291,69573.484,99883.516,7.972695,12.615421,0.21726382,4.458723,33.0,0.44537815,305.62122,64.28788,0.0,2.0,53.0,305.0,65.0,648.0,119.0,0.0,304.2264,65.886795
35,1,7,0,Label 1,1.0,0.0,29.142136,0.0,198.0,177.0,2.0,21.470911,29.142136,14.571068,1135807.0,2190349.0,536890.0,190.0,167.0,198.44444,175.61905,212.0,181.0,7058.0,12784.0,3219.0,-0.63242227,0.77039766,0.08080522,0.77235574,0.63510716,-0.010273113,0.059234355,-0.05591343,0.996677,1853241.8,2177563.8,139548.42,13335.0,20227.0,5253.0,9014.341,17383.723,4261.0317,6.6728296,2.2011309,1853241.8,-787611.8,-148099.77,-787611.8,2177563.8,84994.7,-148099.77,84994.7,139548.42,1.0717741,-0.6087791,-0.14351065,0.9014136,0.43295902,0.43295902,-0.9014136,126.0,0.9579978,0.14652741,0.23625955,62409150.0,26586306.0,16727789.0,9347.0,4060.0,2598.0,640053.5,3437569.8,103864.336,17304.0,16947.0,5659.0,13930.614,5934.4434,3733.8816,-0.557818,3.0243232,0.36048833,640053.5,-43660.61,-26006.041,-43660.61,3437569.8,132916.92,-26006.041,132916.92,103864.336,3.8577695,9.645058,1.0966271,6.8832116,60.666668,0.4090909,201.92308,172.03297,0.0,3.0,126.0,200.5,173.5,6784.3335,308.0,1.6062503,198.44444,175.61905
36,1,8,0,Label 1,1.0,0.0,26.727922,0.0,86.0,180.0,16.0,15.556349,67.18377,4.1989856,1388349.0,3657862.0,651906.0,75.0,168.0,84.60811,176.90541,92.0,185.0,6092.0,13341.0,3402.0,-0.29417482,0.9542769,-0.053073227,0.9551058,0.2955635,0.020374706,0.03512962,-0.044696823,-0.99838275,6072959.5,43450660.0,188444.3,15412.0,36884.0,5426.0,9380.736,24715.283,4404.7705,4.5820417,3.5438087,6072959.5,-12715149.0,-575622.3,-12715149.0,43450660.0,1560084.1,-575622.3,1560084.1,188444.3,0.7696218,0.10231514,0.17163923,0.9207745,-0.39009523,-0.39009523,-0.9207745,148.0,-0.4226263,-1.2134234,-0.30303648,61606496.0,37991550.0,16718949.0,6403.0,3846.0,2836.0,4145784.0,38953908.0,177653.61,21254.0,38257.0,6909.0,14227.828,8774.03,3861.1892,-0.73839426,2.071878,1.285365,4145784.0,-6208089.5,-328035.12,-6208089.5,38953908.0,1564897.2,-328035.12,1564897.2,177653.61,2.1934123,3.5182128,4.163173,7.655841,35.25,0.5121107,81.31206,175.04965,1.8558453,4.0,148.0,83.0,176.0,1028.9166,289.0,1.4865116,84.60811,176.90541
37,1,9,0,Label 1,1.0,0.0,3.4142137,0.0,72.0,183.0,3.0,3.1622777,4.4142137,1.4714046,117003.0,200095.0,46493.0,71.0,181.0,72.0,182.5,74.0,185.0,10301.0,17696.0,4094.0,-0.52859247,0.8296863,-0.17947336,0.83877844,0.5430108,0.03987562,0.13054022,-0.12946042,-0.9829543,1322274.4,2984541.5,154405.02,13732.0,23053.0,5239.0,11700.3,20009.5,4649.3,1.0954452,0.6708204,1322274.4,-1731668.0,-296586.28,-1731668.0,2984541.5,433899.06,-296586.28,433899.06,154405.02,0.34947196,0.13537408,-0.020224696,0.4472136,-0.8944272,0.8944272,0.4472136,10.0,-1.1928563,-1.2030611,-1.4967533,43224324.0,37172584.0,12196243.0,6092.0,4425.0,2836.0,7805620.5,61957644.0,231455.3,21254.0,38257.0,6909.0,14097.953,12124.13,3977.9006,-0.78979725,1.0672593,1.0339469,7805620.5,-15035696.0,-722006.94,-15035696.0,61957644.0,2445871.8,-722006.94,2445871.8,231455.3,0.17793752,0.027065085,2.2442815,1.8027756,1.0,0.8333333,72.0,182.5,0.0,2.0,10.0,72.0,182.5,0.0,12.0,0.0,72.0,182.5
38,1,10,0,Label 1,1.0,0.0,75.59798,0.0,62.0,190.0,2.0,21.954498,75.59798,37.79899,3502436.0,7729819.0,1529827.0,35.0,183.0,60.936234,192.91014,86.0,206.0,6403.0,13644.0,3434.0,-0.26825738,0.96105385,-0.066433884,0.96319145,0.2688157,-0.0005547667,0.01732531,-0.06413737,-0.9977907,3919562.2,23143498.0,185042.42,17304.0,35707.0,5706.0,10151.988,22405.273,4434.2812,11.647942,5.5823474,3919562.2,-5801478.5,-246501.33,-5801478.5,23143498.0,373494.34,-246501.33,373494.34,185042.42,0.772085,0.25113228,0.34644383,0.9850629,0.17219485,0.17219485,-0.9850629,345.0,0.30513677,-0.5340219,-0.1076353,92710590.0,54795732.0,24899520.0,6092.0,4231.0,2485.0,3398905.5,30350182.0,160899.58,21254.0,38257.0,6909.0,14236.884,8414.578,3823.6365,-0.8744646,2.4261084,1.0767133,3398905.5,-4354121.0,-233030.2,-4354121.0,30350182.0,1230657.8,-233030.2,1230657.8,160899.58,3.2450514,5.922088,3.64535,14.934492,165.6,0.29411766,59.609905,194.4541,0.64836216,5.0,345.0,60.0,194.0,24530.3,1173.0,0.9416191,60.936234,192.91014
39,1,11,0,Label 1,1.0,0.0,13.485281,0.0,43.0,195.0,7.0,12.206555,23.556349,3.3651927,487714.0,848305.0,201678.0,37.0,192.0,42.652172,195.10869,48.0,201.0,8942.0,14454.0,3500.0,-0.2664616,0.9597034,0.089261375,-0.9637473,-0.2639676,-0.03888656,-0.013757449,-0.09638719,0.99524885,1830567.4,2872886.2,127235.91,14662.0,21248.0,5138.0,10602.479,18441.412,4384.304,3.2762558,1.1899407,1830567.4,314572.72,-141897.12,314572.72,2872886.2,79684.24,-141897.12,79684.24,127235.91,1.3593767,-0.31014997,-0.06629289,0.83563393,0.5492867,0.5492867,-0.83563393,46.0,1.166385,-0.684185,-0.44587886,51108012.0,35858500.0,14067105.0,6403.0,4328.0,2485.0,4736444.0,41420388.0,182765.11,21254.0,35707.0,5750.0,14063.845,9867.501,3870.97,-0.5681521,1.4669925,0.70742714,4736444.0,-6623178.5,-345958.12,-6623178.5,41420388.0,1651381.0,-345958.12,1651381.0,182765.11,1.2394954,1.1165777,0.81024987,3.8593352,17.666666,0.46464646,41.433964,196.77359,0.0,3.0,46.0,42.0,196.0,377.33334,99.0,1.0186828,42.652172,195.10869
40,1,12,0,Label 1,1.0,0.0,32.384777,0.0,478.0,196.0,2.0,26.076809,32.384777,16.192389,917567.0,1565978.0,437352.0,464.0,195.0,477.88776,198.40816,491.0,205.0,7994.0,12368.0,3345.0,-0.23012926,0.97091615,0.066048175,0.9731465,0.2292368,0.02089052,0.0051422715,0.069082074,-0.99759775,545629.75,1273736.4,139593.48,11210.0,18107.0,5652.0,9362.929,15979.367,4462.7754,7.9995465,2.2042391,545629.75,-182526.83,23178.096,-182526.83,1273736.4,11702.5625,23178.096,11702.5625,139593.48,0.44100407,-0.6226853,0.25102258,0.9971034,0.07605796,0.07605796,-0.9971034,98.0,-0.46354517,0.5525182,0.84746605,62325736.0,31316612.0,16905664.0,8275.0,4073.0,2768.0,1406232.6,8211847.5,128484.02,17544.0,19876.0,6477.0,14197.207,7133.6245,3850.9482,-1.4942212,1.8270655,0.63622105,1406232.6,-1441172.6,-129921.26,-1441172.6,8211847.5,413458.84,-129921.26,413458.84,128484.02,4.080305,2.5991428,2.176442,5.717002,43.0,0.36296296,476.49417,200.12209,3.264579,4.0,98.0,477.0,199.5,2832.0,270.0,1.7198681,477.88776,198.40816
41,1,13,0,Label 1,1.0,0.0,23.142136,0.0,476.0,217.0,2.0,21.470911,23.142136,11.571068,538395.0,733386.0,224038.0,472.0,207.0,476.13208,217.18867,483.0,227.0,9034.0,12080.0,3296.0,-0.048885643,0.9925463,0.111633256,0.9969397,0.04166234,0.0661473,0.061003353,0.11452527,-0.99154556,273917.25,1189323.6,142371.7,11249.0,16733.0,5390.0,10158.396,13837.472,4227.132,5.9200153,0.83236194,273917.25,-45951.45,12390.23,-45951.45,1189323.6,65052.656,12390.23,65052.656,142371.7,-0.13140012,0.75925237,0.4418335,0.44426,-0.8958979,0.8958979,0.44426,53.0,-0.58356595,0.38043663,0.9109806,58231284.0,32042054.0,16020294.0,7994.0,4134.0,2807.0,2103646.0,10549520.0,142162.5,17544.0,19895.0,6477.0,14099.585,7758.3667,3879.0059,-1.6741604,1.5146029,0.7442053,2103646.0,-2637243.8,-212242.72,-2637243.8,10549520.0,572842.56,-212242.72,572842.56,142162.5,3.5840693,1.378438,2.2722504,4.763766,83.5,0.24090908,477.27545,216.28143,0.0,2.0,53.0,477.0,216.5,1012.5,220.0,0.0,476.13208,217.18867
